userName,content,score
Pengguna Google,"ga jelas bgt aplikasinya. kadang daftar bisa satu hari sebelumnya. kadang harus hari H pas buka baru bisa daftar aneh. jadi orang mau daftar dibikin ribet. harusnya kita udh tau biasanya hari H atau satu hari sebelumnya. ini kadang satu hari sebelumnya udh bisa daftar, kadang pas hari H berobat baru bisa daftar pas buka faskes. ribet bgt cuma nungguin mau daftar online, giliran mau daftar karna ga nentu udh penuh. tolong diperbaiki lagi. biar orang yg mau berobat bisa prediksi.",1
Pengguna Google,"Kenapa gak bisa daftar antrean, tulisannya pas buka antrean informasi tidak di temukan. padahal gak di klik apa-apa kenapa sih mau berobat aja di buat ribet banget. tolong di perbaiki segera donk",1
Pengguna Google,sangat memuaskan,5
Pengguna Google,"alasan logout apasih?? capek mau log in tapi gak bisa, error nih aplikasi",1
Pengguna Google,"aplikasi bego,, sandi baru ganti tdk bisa loging",1
Pengguna Google,cepat mudah,5
Pengguna Google,pembayaran saya sudah tertulis bukti bahwa sudah lunas tapi kenapa akun saya tidak terdaftar LG,1
Pengguna Google,Sip bagus,5
Pengguna Google,"suka kali lah keluar tiba"" kan capek bolak balek login",1
Pengguna Google,baik,5
Pengguna Google,sangat membantu,5
Pengguna Google,sangat membantu,4
Pengguna Google,sangat membantu,5
Pengguna Google,ya sedang perbaikan,5
Pengguna Google,"Sangat membantu, praktis dan mudah. tapi paskes nya yg tak sesuai harapan, apapun keluhan cuma pil solusi nya, padahal saya menderita nahan rasa sakit",5
Pengguna Google,keren pelayanan di kantor bpjs tangsel bsd,4
Pengguna Google,ok,5
Pengguna Google,"mau berobat aja dipersusah, verifikasi wajah tidak bisa-bisa. 0/10",1
Pengguna Google,pelayanan baik dan cepat,5
Pengguna Google,puas dengan layanan mobile jkn,5
Pengguna Google,terbaik,5
Pengguna Google,bagus,5
Pengguna Google,"buat ngirim OTP aja lama banget ga kekirim² gliran uda dteng, ternyata uda ga bisa diinput krna OTP nya berlimit",1
Pengguna Google,bgus,5
Pengguna Google,"pelayanan aduan call Center 165 aplikasi JKN sangat buruk: Sudah berkali2 melakukan pengaduan, selalu diputus dengan alasan sinyal buruk. Semua data sudah diverifikasi baik email, telepon. tapi tidak ad upaya BPJS kesehatan untuk menelpon ulang.",1
Pengguna Google,Aplikasi menyusahkan Masyarakat. ufh download tp nyusahin. kode otp gada masuk buat susah pokoknya ga guna samsek,1
Pengguna Google,yg belum bisa login bisa hapus cace dan hapus data.,5
Pengguna Google,"mohon kedepannya bisa diperbaiki lagi ya terkait jadwal pelayanan, seperti adanya misinformasi pada aplikasi ini. saat itu saya mendapatkan jadwal pelayanan antara pukul 08.00 wib - 11.00 wib kemudian saya datang 30 menit sebelum pelayanan ditutup, namun dari pihak rs nya pendaftaran pelayanan untuk mengambil kartu antrian telah ditutup dan pada aplikasi status saya berubah menjadi ""Antrean anda telah selesai dilayani"" dan saya harus menunggu keesokan harinya",2
Pengguna Google,sangat membantu sekali untuk informasi kesehatan,5
Pengguna Google,baik,5
Pengguna Google,sangat baik.,5
Pengguna Google,bagus,2
Pengguna Google,aplikasi mantap,5
Pengguna Google,Terimakasih,5
Pengguna Google,good,5
Pengguna Google,cepat,5
Pengguna Google,"Mantap, semakin mempermudah",5
Pengguna Google,luar biasa...,5
Pengguna Google,sangat sulit log-in,1
Pengguna Google,ok,5
Pengguna Google,"sampah ga berguna, katanya lupa pwt srh klik lupa pswt giliran suruh konfirmasi lwt SMS ga dikirim 2 trus kpn iso masuk e",1
Pengguna Google,"aplikasi taekk.. tiap update atau sebulan sx harus login kembali masukan email pasword lh.. unfaedah.. makin maju teknologi bukan nya buat mudah, malah makin ribet..",1
Pengguna Google,"kak izin tanya, ini mau login dan lupa katsan kode verifikasi tidak masuk-masuk ke nomor yang sudah di input dengan benar, mohon responya kak karena tidak tahu harus konsul kemna",3
Pengguna Google,sangat menarik,5
Pengguna Google,Mudah dan Cepat,5
Pengguna Google,kasian istri saya dh datang di suruh online data dh jelas selalu salah gagal masuk. kalu mau membunuh orang jangan pake aplikasi kaya gini ribet.,1
Pengguna Google,gimana cara daftar JKN ini yha,4
Pengguna Google,mantap,5
Pengguna Google,aplikasi lancar dan sangat membantu.,5
Pengguna Google,"Pin itu di bikin sendiri apa dapat dari mobile jkn, saya pengguna baru, mohon bantuannya.",5
Pengguna Google,saya bingung kenapa sering sekali harus login ulang,3
Pengguna Google,"saya mohon untuk diperbaiki lagi,saya sering menggunakan aplikasi ini tapi sejak update terbaru LOG OUT sendiri LOG IN lagi tetap gak bisa makin dipersulit,buat laporan pun PERCUMA DAN JAWABANYA SELALU SAMA NUNGGU VIRAL DULU BARU DIBENERIN",1
Pengguna Google,brobat di pernudah,5
Pengguna Google,bagus dan sangat membantu,5
Pengguna Google,bagus memudahkan untuk berobat,5
Pengguna Google,mantap,5
Pengguna Google,sangat membantu,5
Pengguna Google,kurang friendly . karen anak harus punya aplikasi . coba anda bayangkan anak di bawah 5 tahun apakah harus di berikan hp untuk mendaftar dan apakah anak di bawah 1 tahun juga. sehingga sulit untuk melihat history berobat. coba di benerin system agar mudah dan friendly,3
Pengguna Google,good,5
Pengguna Google,bagus,5
Pengguna Google,ok,5
Pengguna Google,"bagus,dan mudah",5
Pengguna Google,"bikin ribet,sering eror,susah log in...bikin ribet masyarakat",1
Pengguna Google,Auto debet aktif sendiri padahal nggak pernah masukkan no rekening untuk fitur itu 🤡,1
Pengguna Google,"diakses tdk bisa, uninstall pun tdk bisa",1
Pengguna Google,bagus aplikasinya mudah di gunakan,5
Pengguna Google,sangat membantu,5
Pengguna Google,pelayanan kurang optimal,1
Pengguna Google,mau verifikasi aja susah mau login ulang susah via wa diputer puter via situs ujung ujungnya sistem sedang diperbaiki padahal cuma mau ngrubah data ..tp dipersulit juga,1
Pengguna Google,"masih sama pernasalahannya, sms otp masuknya telat",5
Pengguna Google,semoga pelayanannya LBH d mudahkan LG,5
Pengguna Google,akhirnya bisa login,4
Pengguna Google,mudah cept membantu,5
Pengguna Google,"tidak bisa mendaftar kendala no hp tidak sesuai, padahal no hp sy benar",1
Pengguna Google,mudah di atur,5
Pengguna Google,"kembalikan chika, saat butuh informasi saya butuh CS bukan robot .",1
Pengguna Google,kereeeeeen,5
Pengguna Google,mempermudah masyarakat,5
Pengguna Google,Setelah update baru. Kode Captcha sudah muncul. Giliran pilih lupa password katanya data NIK belum terdaftar. Coba isi form daftar katanya status NIK pada data kependudukan tidak terdaftar hubungi dinas kependudukan. hadeh... Mau bayar koq susah...,1
Pengguna Google,sangat bermanfaat bagi kita masyarakat untuk berobat ... terimakasih JKN,5
Pengguna Google,baik tapi perlu di tingkatkan,4
Pengguna Google,bjs gratis cmak kali pakai,5
Pengguna Google,Muantap 👍,5
Pengguna Google,"apalah jelek bngt apknya, mau masuk aja try again² sampe mabok, pdhl ngisi format sesuai",1
Pengguna Google,sangat membantu,5
Pengguna Google,sangat membantu,5
Pengguna Google,bagus cepat dan mudah,5
Pengguna Google,cukup membantu mudah di akses,4
Pengguna Google,"gk penting banget nih aplikasi, cuman buat buang duit pemerintahan. gk lucu bpjs dkk, mau masuk ugd suruh download aplikasi ini dulu.",3
Pengguna Google,mantap,5
Pengguna Google,dgn JKN semua dipermudah,5
Pengguna Google,cuma biasa mohon maaf.. mohon maaf tapi tidak memperbaiki sistem nya,1
Pengguna Google,quick respon,5
Pengguna Google,bagus sangat bermanfaat bagi pengguna pelosok,5
Pengguna Google,Memudahkan untuk administrasi berobat,5
Pengguna Google,memudahkan ganti faskes mantap,5
Pengguna Google,Ga bisa digunakan lagi,1
Pengguna Google,Sangat membantu,5
Pengguna Google,kenapa gak bisa dipake ambil antrean ya? kok cuma tersedia di wilayah Bali aja sih,1
Pengguna Google,praktis,5
Pengguna Google,baik,5
Pengguna Google,"setiap pembaharuan suka keluar akun terus, dan susah untuk menanyakan lupa sandi",5
Pengguna Google,"Untuk memverifikasi tidak bisa,,,",1
Pengguna Google,bagus,5
Pengguna Google,berfungsi dan bermanfaat,5
Pengguna Google,sangat membantu sekali dan mempermudah akses pendaftaran,5
Pengguna Google,Mantap,5
Pengguna Google,"aplikasi selalu logout sendiri,untuk masuk kembali juga sangat sulit padahal sebelumnya sudah pernah dipakai hampir 7bln tidak bisa dibuka aplikasinya",1
Pengguna Google,bagus,5
Pengguna Google,semisalnya kita udah ambil antrian online apakah bisa ada tambahan biar kita bisa cek lagi soalnya habis itu ga bisa lihat lagi nomor antrian nya kalo ga di screenshot,5
Pengguna Google,sangat baik unt pengguna bpjs,5
Pengguna Google,semakin mudah dg aplikasi JKN,5
Pengguna Google,"saat dafta online ketika pilih nama pemilik kartu blank, IT nya kurang canggih",1
Pengguna Google,mantap,5
Pengguna Google,sangat memebantu,5
Pengguna Google,Alhamdulillah mudah digunakan,5
Pengguna Google,aneh udah tau yang sakit nya repot mlh daftar nya suruh senyum aplikasi nya ada ada aja verivikasi nya padahal wajah doank juga bisa kan ribet banget,1
Pengguna Google,"antrian lewat bpjs ternya tidak berguna, sampai tem juga harus antri manual.",1
Pengguna Google,semoga lebih canggih lagi,5
Pengguna Google,top,5
Pengguna Google,sangat membantu,5
Pengguna Google,aplikasi nya sangat mudah di pahami,5
Pengguna Google,sangat membantu dan memudahkan,5
Pengguna Google,aplikasi tolol bengak,1
Pengguna Google,bagus,5
Pengguna Google,app jelek loading melulu captcha tidak muncul,1
Pengguna Google,sangat membantu,5
Pengguna Google,sangat membantu,5
Pengguna Google,pelayanan sangat baik⭐⭐⭐⭐⭐⭐⭐⭐⭐,5
Pengguna Google,"minta update mulu, padahal yg musti di update sistem didalamnya",1
Pengguna Google,semenjak di perbarui ga bisa login payah 👎,1
Pengguna Google,"ga jelas banget, log out sendiri. Giliran masuk semua salah, masuk via lupa paswword error. niat simpel, tp tetep nyusahin aplikasi.",1
Pengguna Google,Sangat membantu dalam proses menjaga kesehatan,5
Pengguna Google,sangat berguna sekali,5
Pengguna Google,Sangat membantu.,5
Pengguna Google,Sangat membantu sekali,5
Pengguna Google,"sering logout sendiri rep. Iya tinggal login, tapi tiap butuh logout lagi, jadi kudu login lagi. kan repot.",1
Pengguna Google,nomor NIk sudah terdaftar minta ganti sandi pakai email pakai nomor hp gk bisa,2
Pengguna Google,mantap tambah cepat pelayanannya,4
Pengguna Google,bagus,5
Pengguna Google,mau verifikasi wajah aja dibikin susah banget,1
Pengguna Google,Pelayanan yang sangat bagus,5
Pengguna Google,"aplikasi setelah di update malah blank layarnya jadi abu saat mau daftar berobat, sepertinya ada bug",2
Pengguna Google,sangat membantu,5
Pengguna Google,good,5
Pengguna Google,sangat bermanfaat dan membantu.maju dsn berjuang terus untuk rakyat indonesia.,5
Pengguna Google,bagus,5
Pengguna Google,lebih mudah,5
Pengguna Google,loding lambat,4
Pengguna Google,"bagusss, memudahkan",5
Pengguna Google,memuaskan pelanggannya,5
Pengguna Google,"gak jelas mau antri online poli gigi h-1 , udh di tunggu2 giliran mau pas booking jam 1 via aplikasi malah error . buang2 waktu aplikasi kesehatan paling buruk",1
Pengguna Google,sangat baik,5
Pengguna Google,jos,5
Pengguna Google,good,5
Pengguna Google,sangat baik,5
Pengguna Google,ok,5
Pengguna Google,sangat membantu sekali dalam pelayanan kesehatan,5
Pengguna Google,ok sicoba,5
Pengguna Google,"sudah canggih,mantap",5
Pengguna Google,peraturan apa lagi udah bansos w di setop bpjs tidak tangung..w udah susah jangan bikin tambah susah...,5
Pengguna Google,sangat membantu,5
Pengguna Google,"ngirim otp lama banget. sini mau ambil antrian aja kudu ngisi nomer telpon segala, setelah diisi perlu verifikasi otp. ehh lelet banget gak ngirim ngirim otpnya",1
Pengguna Google,"aplikasi mudah digunakan namun harus terus di-update yah, tambah pelayanan nya mantaaplp",5
Pengguna Google,sangat mudah,4
Pengguna Google,udah daftar tapi nggak bisa masuk gimana nih? apa mau disalah gunakan nomer NIK nya?,3
Pengguna Google,sangat membantu,5
Pengguna Google,Sangat membantu. Terima kasih,5
Pengguna Google,membantu,5
Pengguna Google,"kenapa setiap aplikasi pemerintah rued ribet, rebet, dari kata sandi salah aja cuma di kasih 3x kesempatan udahnya nunggu lagi sampe ber menit menit Lolo",1
Pengguna Google,aplikasi sangat membantu,5
Pengguna Google,sangat membantu,5
Pengguna Google,Memudahkan pasien untuk tdk terlalu lama antri.,5
Pengguna Google,puas,5
Pengguna Google,"Buset gua mau login gabiss katanya NIK tidak terdaftar giliran mau cek daftar malah no HP telah di gunakan pas LUPA sandi malah NIK tidak terdaftar juga, GIMANA INI KONSEPNYA,HARUS GIMANA??",1
Pengguna Google,sangat praktis,5
Pengguna Google,ok,5
Pengguna Google,sangat cepat dan bagus,5
Pengguna Google,"knpa ada bug ?? apa masih perbaikan ? bagian nomor hp di perubahan data peserta,",2
Pengguna Google,aplikasi bagus,5
Pengguna Google,sangat mudah di gunakan,5
Pengguna Google,mantap,5
Pengguna Google,ribet tidak bisa kirim kode OTP,2
Pengguna Google,mantap,5
Pengguna Google,cukup memudahkan,5
Pengguna Google,sangat membantu,4
Pengguna Google,"sangat mudah di gunakan, dan sangat memudahkan",5
Pengguna Google,Setelah di gratiskan kok faskes nya jadi pindah ya mau pindah lagi harus nunggu 3 bulan padahal mau dipakai di faskes terdekat,1
Pengguna Google,untuk perubahan nomor telepon yang tercantum sangat susah.. ber ulang ulang kali tdk ada kiriman otp,4
Pengguna Google,"verifikasi no.Hp gk masuk² di SMS, di pilihan WA juga engga ada... Tolong perbaiki lah, Mau ambil nomor antrean aja susah bgt perkara ngisi No.Hp ndak bisa²... Broken bet Aplikasinya",1
Pengguna Google,tolong di perbaiki lagi apk jkn mobile punya saya eror dan tidak bisa daftar online di faskes tingkat lanjut,5
Pengguna Google,keren,5
Pengguna Google,mudah di gunakan,5
Pengguna Google,👍🏻👍🏻👍🏻,5
Pengguna Google,mantap untuk membantu pelayanan kesehatan masyarakat dan memudahkan akses berobat,5
Pengguna Google,memudahkan pengguna jika mau ganti paskes kesehatan tidak harus ke kantor BPJS nya lagi,4
Pengguna Google,Sangat membantu dalam Perubahan data apapun,5
Pengguna Google,"gimana sih aplikasinya ini menyusahkan sekali sejak diperbarui, padahal awal dulu mudah, sekarang ribet banget. disuruh login masukin NIK dan password tetep aja salah padahal itu Uda bener seperti yg dulu awal bikin, masuk ke lupa kata sandi disuruh masukin no hp tetap aja ga bisa jawabnya nomer sudah terdaftar, masukin email juga tetap salah. mending bikin yang masukin NIK sama nomer kartu BPJS aja napa pake ribet banget",2
Pengguna Google,"jujur saja apk nya menyusahkan. mana tidak bisa di ss lagi. mau masuk aja susah banget, kode verify nya gak pernah dikirim-kirim.",1
Pengguna Google,"mantap, memuaskan",5
Pengguna Google,sangat memmbantu,5
Pengguna Google,top,5
Pengguna Google,"Sederhana sajalah buat aplikasi mu jangan berlebihanlah, sebutkan nama untuk bulan yang lagi di bayarkan di setiap struk pembayaran biar jelas dan ingat, jangan ada lagi denda rawat inaplah biar rumah sakit tidak mempersulit pasien, kalau tidak bayar iuran cukup nonaktivkan, jika sudah dibayar langsung aktivkanlah hitungan detik, jangan banyak cengkunek²lah bpjs, programnya jangan persulit kesehatan masyarakat. BERBUAT BAIKLAH SELAGI MASIH ADA KESEMPATAN.",1
Pengguna Google,bisa berobat kemana saja berada,5
Pengguna Google,"saya setiap bulan selalu bayar tagihan BPJS tidak pernah telat tidak pernah lupa, tp nggak tau kenapa dibulan Desember kena premi, coba saya cek info pembayaran dibulan November tidak tercatat, terakhir pembayaran bulan 10, pdhl bulan 11 saya sudah bayar, dan bukti pembayaran saya dibulan 11 itu pun masih, harus komplain kemana itu, kenapa saya masih kenapa premi juga, masa harus bayar lagi, double dong",1
Pengguna Google,sangat membantu sekali,5
Pengguna Google,"captcha gak keluar""",1
Pengguna Google,sangat bermanfaat dalam mengambil antrian jadi TDK lama di RS,5
Pengguna Google,kok GK bisa di buka ya los konek terus padahal wifi normal,5
Pengguna Google,main naik versi makin menyusahkan...tidak bisa login captcha loading terus,1
Pengguna Google,Masa saya sudah pake wifi maupun kuota tapi masih kebaca anda offline gimna ini,2
Pengguna Google,"setelah update aplikasi malah suruh periksa jaringan mulu , padahal dibuat yt dll aman2 aja tapi di aplikasi suruh periksa jaringan mulu",1
Pengguna Google,"kenapa ya kalau udh tengah malam suka gangguan, loading lama bgt, malah ngga bisa di akses sama sekali. padahal internet lancar.",4
Pengguna Google,kenapa saya log in tidak bisa kode capcha muter terus,1
Pengguna Google,aplikasi biasane gunanya buat memudahkan manusia klau ini malah pempersulit🥵🥵,1
Pengguna Google,bagus,5
Pengguna Google,lemot,1
Pengguna Google,aplikasi eror sudah online tapi pas buka jaringa offline,1
Pengguna Google,"aplikasi ampas, mau ambil antrian malah error",1
Pengguna Google,apaan mau daftar aja capcha nya loding terus,1
Pengguna Google,"bagaimana ini ,setelah di-update ke versi terbaru malah tak bisa login.selalu layar keluar tulisan periksa koneksi internet . padahal semua data dan koneksi WiFi full",2
Pengguna Google,"waktu ada kepentingan malah gabisa di login, padahal signal lancar normal"" aja",2
Pengguna Google,"sangat mengecewakan, jaringan lancar wifi atau pakai paket data, tetapi tetap susah untuk login, captcha tidak muncul sudah di tunggu lama.., sudah di ubah jaringan, mengecewakan.., udahlah ribet..",1
Pengguna Google,"apk kocak, mempersulit.. jaringan bagus tapi lag bat buat apa² mending di jaksehat lancar jaya...",1
Pengguna Google,CAPTCHA MUTER MUTER TERUS GA BISA LOGIN. APLIKASI MACAM APA INI.,1
Pengguna Google,"Agak bingung kenapa setelah di upgrade bukannya semakin baik malah jd kacau. Sblm upgrade bisa screenshoot utk tiket pemeriksaan skrg sdh tdk bisa, kalau sistem baik2 sj tdk masalah tp skrg saat mau buka sll keluar cek koneksi internet smp bosen buka tutup buka aplikasi, maaf hanya punya 1 provider. Mohon diperbaiki kl bisa balik lagi bisa screenshoot",1
Pengguna Google,"Mau login udah 3hari kaga bisa2 gara2 capthanya gak keluar2 muter terus. Sedangkan skrg mau daftar faskes 1 harus lewat JKN, nyusahin bgt ini 3hari loh bener2 GAK BISA!!",1
